trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
11,2,5,0.035440018057151364,0.022981845269484304,0.01793313197982978,14.743047511774968,9.56044763210547,7.460182903609189,"[0.013079579179399182, 0.020312460353780284, 0.025488642231365828]","[0.0, 0.0, 0.022981845269484304]","[0.00523183167175967, 0.008124984141512108, 0.0146082881530214]","[5.44110493863006, 8.449983507172599, 10.603275168248185]","[0.0, 0.0, 9.56044763210547]","[2.176441975452023, 3.379993402869037, 6.0770478716569025]"
12,2,2,0.0669455257135971,0.025249762842388262,0.030395485892551886,27.849338696856393,10.503901342433517,12.644522131301585,"[0.037373052041712124, 0.03381357023981642, 0.051579199893810095]","[0.0, 0.0, 0.025249762842388262]","[0.01494922081668488, 0.01352542809592657, 0.024099237630578266]","[15.547189649352243, 14.06644521976363, 21.456947155825]","[0.0, 0.0, 10.503901342433517]","[6.21887585974091, 5.626578087905453, 10.025282854320558]"
13,2,4,0.03280075113950709,0.024430745429344737,0.014679330446897464,13.64511247403495,10.16319009860741,6.106601465909345,"[0.056073701075643245, 0.013823173127680333, 0.026251290540792185]","[0.0, 0.0, 0.024430745429344737]","[0.022429480430257307, 0.005529269251072135, 0.01248668610339264]","[23.32665964746759, 5.750440021115018, 10.920536864969549]","[0.0, 0.0, 10.16319009860741]","[9.33066385898704, 2.3001760084460083, 5.194461419011338]"
14,2,3,0.05000143900143525,0.022774016811153555,0.019559418359039286,20.800598624597065,9.473990993439878,8.136718037360342,"[0.013768515765965312, 0.016894224660712383, 0.043353893703692886]","[0.0, 0.0, 0.022774016811153555]","[0.005507406306386117, 0.00675768986428495, 0.01669556030206027]","[5.72770255864157, 7.027997458856352, 18.03521978073624]","[0.0, 0.0, 9.473990993439878]","[2.291081023456625, 2.811198983542539, 6.945353085657073]"
15,2,1,0.05210773364818832,0.02233690450840456,0.021899297771087105,21.62470946399815,9.269815370987892,9.088208575001149,"[0.01109564662359305, 0.04390686124888376, 0.02371569788130942]","[0.0, 0.0, 0.02233690450840456]","[0.004438258649437245, 0.01756274449955351, 0.010732676066553735]","[4.604693348791115, 18.22134741828676, 9.84201462074341]","[0.0, 0.0, 9.269815370987892]","[1.8418773395164567, 7.2885389673147065, 4.4540605676198]"
16,1,2,0.06667804413315098,0.025249762842388262,0.024000795533066936,27.73806635939081,10.503901342433517,9.984330941755845,"[0.005724811281563732, 0.054408257659699956, 0.027559331183580928]","[0.0, 0.0, 0.025249762842388262]","[0.0011449622563127408, 0.010881651531939993, 0.019896910649036294]","[2.3815214931305126, 22.63383518643518, 11.464681772369666]","[0.0, 0.0, 10.503901342433517]","[0.47630429862610013, 4.526767037287037, 8.277114829999098]"
17,1,3,0.0803011613968861,0.022774016811153555,0.02065882325629559,33.40528314110462,9.473990993439878,8.594070474618965,"[0.026085193363926458, 0.04076065507091974, 0.06266587135213887]","[0.0, 0.0, 0.022774016811153555]","[0.005217038672785246, 0.008152131014183946, 0.017705827182442534]","[10.851440439393407, 16.956432509502612, 26.069002482489772]","[0.0, 0.0, 9.473990993439878]","[2.1702880878786623, 3.391286501900521, 7.365624107896094]"
18,1,1,0.1111204725548545,0.02230948571009693,0.03209482740235726,46.22611658281947,9.280746055400323,13.351448199380618,"[0.026977372949150126, 0.04697457396996035, 0.09436592041160659]","[0.0, 0.0, 0.02230948571009693]","[0.00539547458983002, 0.009394914793992064, 0.030097136426067636]","[11.222587146846452, 19.541422771503505, 39.25622289122834]","[0.0, 0.0, 9.280746055400323]","[2.244517429369288, 3.9082845543006983, 12.520408753244137]"
19,1,5,0.08127969652835752,0.02298376226200014,0.024060382371371963,33.73107405926837,9.53826133873006,9.985058684119364,"[0.026351843404471244, 0.06257789675542484, 0.038988280457396315]","[0.0, 0.0, 0.02298376226200014]","[0.005270368680894236, 0.012515579351084974, 0.01718378527259604]","[10.936015012855567, 25.96982715350131, 16.18013638981947]","[0.0, 0.0, 9.53826133873006]","[2.187203002571108, 5.193965430700264, 7.131270888127356]"
20,1,4,0.056420396152225175,0.024430745429344737,0.023749874167465483,23.470884799325674,10.16319009860741,9.87994765366564,"[0.03842163528506075, 0.021903258126450904, 0.04761482460824677]","[0.0, 0.0, 0.024430745429344737]","[0.007684327057012135, 0.004380651625290189, 0.022213220610828067]","[15.98340027858527, 9.111755380603576, 19.807767037030658]","[0.0, 0.0, 10.16319009860741]","[3.196680055717048, 1.8223510761207187, 9.240699774104476]"
21,5,4,0.028748144844367378,0.024430745429344737,0.028748144844367378,11.959228255256829,10.16319009860741,11.959228255256829,"[0.018353143729570004, 0.01806647025443871, 0.018930000213653878]","[0.0, 0.0, 0.024430745429344737]","[0.018353143729570004, 0.01806647025443871, 0.018930000213653878]","[7.634907791501122, 7.515651625846504, 7.874880088880013]","[0.0, 0.0, 10.16319009860741]","[7.634907791501122, 7.515651625846504, 7.874880088880013]"
22,5,5,0.02761246316809903,0.023030201832728067,0.02761246316809903,11.459172214761098,9.557533760582148,11.459172214761098,"[0.008381813384158039, 0.01923998198139353, 0.01721271690534551]","[0.0, 0.0, 0.023030201832728067]","[0.008381813384158039, 0.01923998198139353, 0.01721271690534551]","[3.478452554425586, 7.984592522278314, 7.1432775157183865]","[0.0, 0.0, 9.557533760582148]","[3.478452554425586, 7.984592522278314, 7.1432775157183865]"
23,5,2,0.050807107812449986,0.025249762842388262,0.050807107812449986,21.135756849979195,10.503901342433517,21.135756849979195,"[0.017996677195116814, 0.03313333819088161, 0.03455051530322509]","[0.0, 0.0, 0.025249762842388262]","[0.017996677195116814, 0.03313333819088161, 0.03455051530322509]","[7.486617713168594, 13.78346868740675, 14.373014366141637]","[0.0, 0.0, 10.503901342433517]","[7.486617713168594, 13.78346868740675, 14.373014366141637]"
24,5,1,0.03374427828721672,0.02230948571009693,0.03374427828721672,14.037619767482155,9.280746055400323,14.037619767482155,"[0.02911857531032436, 0.024979796196645802, 0.018211685696958725]","[0.0, 0.0, 0.02230948571009693]","[0.02911857531032436, 0.024979796196645802, 0.018211685696958725]","[12.113327329094934, 10.391595217804653, 7.576061249934829]","[0.0, 0.0, 9.280746055400323]","[12.113327329094934, 10.391595217804653, 7.576061249934829]"
25,5,3,0.041318003223687456,0.022774016811153555,0.041318003223687456,17.18828934105398,9.473990993439878,17.18828934105398,"[0.0905509453321057, 0.02162117442115154, 0.03119617359792804]","[0.0, 0.0, 0.022774016811153555]","[0.0905509453321057, 0.02162117442115154, 0.03119617359792804]","[37.66919325815597, 8.99440855919904, 12.977608216738066]","[0.0, 0.0, 9.473990993439878]","[37.66919325815597, 8.99440855919904, 12.977608216738066]"
26,4,3,0.04082755801505456,0.022774016811153555,0.03238245087692997,16.9842641342627,9.473990993439878,13.47109956480287,"[0.0669038584234546, 0.017652724349378646, 0.03437052899345129]","[0.0, 0.0, 0.022774016811153555]","[0.053523086738763756, 0.014122179479502924, 0.02749937812487884]","[27.832005104157115, 7.343533329341517, 14.298140061275737]","[0.0, 0.0, 9.473990993439878]","[22.265604083325723, 5.8748266634732165, 11.439741299949597]"
27,4,1,0.03393600951781987,0.02230948571009693,0.0264088591870328,14.117379959413066,9.280746055400323,10.986085421805644,"[0.06749606391626668, 0.020070216264751754, 0.024553474046475947]","[0.0, 0.0, 0.02230948571009693]","[0.05399685113301327, 0.016056173011801397, 0.018974087559362918]","[28.07836258916694, 8.34920996613673, 10.214245203333993]","[0.0, 0.0, 9.280746055400323]","[22.462690071333522, 6.679367972909381, 7.893220424694974]"
28,4,5,0.025191904592066456,0.022981845269484304,0.02200884706054897,10.479832310299646,9.56044763210547,9.155680377188371,"[0.06352520534927246, 0.012292765255183772, 0.019551069476402356]","[0.0, 0.0, 0.022981845269484304]","[0.05082016427941803, 0.009834212204147017, 0.017724091990030402]","[26.426485425297344, 5.113790346156449, 8.13324490218338]","[0.0, 0.0, 9.56044763210547]","[21.1411883402379, 4.0910322769251595, 7.373222267852648]"
29,4,4,0.04290011054951949,0.024430745429344737,0.03327295893796544,17.84644598860011,10.16319009860741,13.841550918193622,"[0.032766661072474806, 0.029611557608862606, 0.026658034316724546]","[0.0, 0.0, 0.024430745429344737]","[0.026213328857979744, 0.02368924608709008, 0.019734503529261475]","[13.63093100614952, 12.318407965286845, 11.089742275757411]","[0.0, 0.0, 10.16319009860741]","[10.904744804919574, 9.854726372229473, 8.209553468172773]"
30,4,2,0.05093199825589018,0.025249762842388262,0.04099471880219342,21.187711274450315,10.503901342433517,17.053803021712465,"[0.029297564070076613, 0.02712713114424309, 0.03866321765444672]","[0.0, 0.0, 0.025249762842388262]","[0.023438051256061295, 0.021701704915394485, 0.030943835456393048]","[12.187786653151871, 11.284886556005125, 16.083898544249834]","[0.0, 0.0, 10.503901342433517]","[9.750229322521498, 9.027909244804105, 12.872635549859508]"
