trial_number,alpha_id,traj_id,human_ave,overall_ave,human_total,overall_total,human_dim_ave,overall_dim_ave,human_dim_total,overall_dim_total
11,5,4,0.013715240212673674,0.013715240212673674,5.705539928472248,5.705539928472248,"[0.006352899614888003, 0.008113705674729596, 0.009594415449412908]","[0.006352899614888003, 0.008113705674729596, 0.009594415449412908]","[2.6428062397934093, 3.375301560687512, 3.9912768269557697]","[2.6428062397934093, 3.375301560687512, 3.9912768269557697]"
12,5,2,0.019132041222150682,0.019132041222150682,7.939797107192533,7.939797107192533,"[0.044349993011146116, 0.00834445729700343, 0.015735945389739554]","[0.044349993011146116, 0.00834445729700343, 0.015735945389739554]","[18.405247099625637, 3.462949778256424, 6.530417336741915]","[18.405247099625637, 3.462949778256424, 6.530417336741915]"
13,5,1,0.019062461897472453,0.019062461897472453,7.910921687451068,7.910921687451068,"[0.015082652958327829, 0.009816444280458289, 0.0140197251025587]","[0.015082652958327829, 0.009816444280458289, 0.0140197251025587]","[6.259300977706049, 4.07382437639019, 5.81818591756186]","[6.259300977706049, 4.07382437639019, 5.81818591756186]"
14,5,5,0.0163156327099601,0.0163156327099601,6.787303207343402,6.787303207343402,"[0.01188868795349852, 0.008170947012208716, 0.01294767640763437]","[0.01188868795349852, 0.008170947012208716, 0.01294767640763437]","[4.945694188655384, 3.3991139570788262, 5.386233385575898]","[4.945694188655384, 3.3991139570788262, 5.386233385575898]"
15,5,3,0.023911058228384467,0.023911058228384467,9.947000223007938,9.947000223007938,"[0.05432332721506647, 0.01069128703916202, 0.02043497953863891]","[0.05432332721506647, 0.01069128703916202, 0.02043497953863891]","[22.598504121467652, 4.4475754082914, 8.500951488073786]","[22.598504121467652, 4.4475754082914, 8.500951488073786]"
16,4,5,0.021679579461530332,0.017343663569224278,9.018705055996618,7.214964044797299,"[0.03780477328131873, 0.00724693726842882, 0.019263790564083037]","[0.03024381862505499, 0.005797549814743063, 0.015411032451266416]","[15.726785685028592, 3.014725903666389, 8.013736874658543]","[12.581428548022876, 2.411780722933114, 6.4109894997268295]"
17,4,3,0.013241665254600056,0.010593332203680056,5.508532745913623,4.406826196730903,"[0.02524053256264369, 0.006043094085631121, 0.010250064485280054]","[0.020192426050114953, 0.004834475268504896, 0.008200051588224056]","[10.500061546059776, 2.513927139622546, 4.264026825876503]","[8.40004923684782, 2.011141711698037, 3.4112214607012072]"
18,4,4,0.015409527511966729,0.01232762200957338,6.4103634449781595,5.128290755982526,"[0.025645627788701195, 0.008473034630823474, 0.011221367846741678]","[0.02051650223096096, 0.006778427704658778, 0.00897709427739333]","[10.668581160099697, 3.524782406422565, 4.668089024244538]","[8.53486492807976, 2.8198259251380513, 3.7344712193956253]"
19,4,2,0.013049241276429742,0.0104393930211438,5.428484370994773,4.342787496795821,"[0.0070745255487080685, 0.008350630124743318, 0.008950118389622374]","[0.005659620438966449, 0.006680504099794659, 0.007160094711697888]","[2.9430026282625565, 3.47386213189322, 3.7232492500829077]","[2.3544021026100426, 2.7790897055145782, 2.9785994000663214]"
20,4,1,0.014410431282535222,0.01152834502602819,5.994739413534653,4.795791530827727,"[0.008740454490272002, 0.006316329999179887, 0.011284898765382053]","[0.006992363592217608, 0.005053063999343909, 0.009027919012305636]","[3.636029067953153, 2.627593279658833, 4.694517886398934]","[2.9088232543625248, 2.102074623727066, 3.7556143091191445]"
21,2,2,0.008951463392046577,0.0035805853568186313,3.723808771091376,1.4895235084365506,"[0.034140305387546026, 0.004119813280624726, 0.007189318749296154]","[0.013656122155018399, 0.0016479253122498904, 0.002875727499718465]","[14.202367041219148, 1.713842324739886, 2.9907565997072]","[5.680946816487654, 0.6855369298959544, 1.1963026398828815]"
22,2,1,0.025737543541521208,0.010295017416608498,10.706818113272822,4.282727245309135,"[0.04636024802851048, 0.0102375199588838, 0.022085211629945256]","[0.018544099211404177, 0.004095007983553514, 0.008834084651978096]","[19.28586317986036, 4.258808302895661, 9.187448038057227]","[7.714345271944138, 1.7035233211582619, 3.6749792152228875]"
23,2,5,0.017932065734569572,0.007172826293827838,7.441807279846373,2.9767229119385528,"[0.048289711422593015, 0.007652449258460359, 0.014444087101475734]","[0.01931588456903722, 0.003060979703384138, 0.005777634840590288]","[20.0402302403761, 3.175766442261049, 5.994296147112429]","[8.016092096150446, 1.2703065769044173, 2.3977184588449694]"
24,2,3,0.01594393243714096,0.006377572974856385,6.616731961413499,2.6466927845653996,"[0.04592190603888798, 0.008555114576399346, 0.011937659627339335]","[0.018368762415555198, 0.003422045830559736, 0.004775063850935735]","[19.057591006138512, 3.5503725492057283, 4.954128745345824]","[7.623036402455408, 1.4201490196822903, 1.9816514981383297]"
25,2,4,0.018699431717409707,0.00747977268696388,7.778963594442438,3.111585437776974,"[0.026294393207363216, 0.014128009072833422, 0.009361529777140571]","[0.010517757282945284, 0.005651203629133367, 0.003744611910856226]","[10.938467574263099, 5.877251774298704, 3.8943963872904774]","[4.375387029705238, 2.3509007097194807, 1.55775855491619]"
26,1,3,0.01776082364901712,0.0035521647298034265,7.388502637991121,1.4777005275982253,"[0.00912808552060118, 0.012697672014750529, 0.009711478337269954]","[0.0018256171041202353, 0.0025395344029501116, 0.0019422956674539893]","[3.7972835765700905, 5.28223155813622, 4.039974988304301]","[0.7594567153140179, 1.0564463116272464, 0.8079949976608596]"
27,1,4,0.025714217019308226,0.005142843403861647,10.697114280032222,2.139422856006445,"[0.034431228323853605, 0.022037624489295124, 0.008982799562721919]","[0.006886245664770723, 0.0044075248978590305, 0.0017965599125443837]","[14.323390982723101, 9.167651787546772, 3.7368446180923183]","[2.8646781965446206, 1.8335303575093567, 0.7473689236184636]"
28,1,2,0.015309696608983367,0.003061939321796676,6.3688337893370806,1.2737667578674172,"[0.019758950729905824, 0.00970296353484869, 0.01049176207533448]","[0.003951790145981167, 0.0019405927069697409, 0.002098352415066896]","[8.219723503640823, 4.036432830497055, 4.364573023339144]","[1.6439447007281656, 0.8072865660994122, 0.8729146046678289]"
29,1,1,0.019825293272691502,0.003965058654538305,8.247322001439665,1.649464400287935,"[0.0290367908266917, 0.015826510819942977, 0.010012360918051598]","[0.005807358165338328, 0.003165302163988597, 0.0020024721836103174]","[12.079304983903748, 6.583828501096278, 4.165142141909465]","[2.4158609967807445, 1.3167657002192563, 0.8330284283818921]"
30,1,5,0.01747309520577989,0.003494619041155981,7.268807605604434,1.453761521120888,"[0.0371353339607362, 0.012617258606738098, 0.010213117415708321]","[0.007427066792147238, 0.0025234517213476196, 0.0020426234831416638]","[15.448298927666258, 5.248779580403049, 4.248656844934661]","[3.089659785533251, 1.0497559160806098, 0.8497313689869321]"
